Ticker,Date,transaction,blot,val,lotv,valv,netbs_broker_code,netbs_stock_code,netbs_buy_avg_price,netbs_date,netbs_stock_code,type
ANTM,2024-05-02,buy,7051,1.1977635e+09,1.4291e+06,2.432648e+09,KK,ANTM,1702.223777202435,20240424,ANTM,Asing
ANTM,2024-05-02,buy,6433,1.0739755e+09,6.6721e+06,1.1366947e+10,YP,ANTM,1703.653572338544,20240424,ANTM,Asing
ANTM,2024-05-02,buy,6125,1.051632e+09,1.6818e+06,2.8764855e+09,XL,ANTM,1710.3612201212986,20240424,ANTM,Lokal
ANTM,2024-05-02,buy,5212,8.896585e+08,733200,1.251189e+09,OD,ANTM,1706.477086743044,20240424,ANTM,Pemerintah
ANTM,2024-05-02,buy,4761,8.116635e+08,477900,8.146965e+08,YJ,ANTM,1704.7426239799122,20240424,ANTM,Lokal
ANTM,2024-05-02,sell,-63827,-1.09143775e+10,7.771e+06,1.3261321e+10,ZP,ANTM,1706.5140908505984,20240424,ANTM,Asing
ANTM,2024-05-02,sell,-21226,-3.567131e+09,3.6625e+06,6.193919e+09,NI,ANTM,1691.172423208191,20240424,ANTM,Pemerintah
ANTM,2024-05-02,sell,-16704,-2.872602e+09,4.9044e+06,8.384704e+09,CC,ANTM,1709.6289046570428,20240424,ANTM,Pemerintah
ANTM,2024-05-02,sell,-10226,-1.717162e+09,1.035e+06,1.7388e+09,BB,ANTM,1680,20240424,ANTM,Lokal
ANTM,2024-05-02,sell,-9600,-1.632e+09,1e+06,1.7e+09,FZ,ANTM,1700,20240424,ANTM,Lokal
ANTM,2024-05-02,sell,-7429,-1.263863e+09,2.2178e+06,3.773036e+09,AZ,ANTM,1701.251690864821,20240424,ANTM,Lokal
ANTM,2024-05-02,sell,-2137,-3.75066e+08,2.6716e+06,4.5731665e+09,PD,ANTM,1711.7706617757149,20240424,ANTM,Lokal
ANTM,2024-05-02,sell,-1000,-1.697885e+08,100000,1.697885e+08,KZ,ANTM,1697.885,20240424,ANTM,Asing
ANTM,2024-05-02,sell,-723,-1.27946e+08,119000,2.0735e+08,XA,ANTM,1742.436974789916,20240424,ANTM,Asing
ANTM,2024-05-02,sell,-369,-6.24685e+07,163000,2.768025e+08,TP,ANTM,1698.1748466257668,20240424,ANTM,Asing
ARTO,2024-05-02,buy,16352,3.62034e+09,1.6991e+06,3.763659e+09,YU,ARTO,2215.089753398858,20240424,ARTO,Asing
ARTO,2024-05-02,buy,5718,1.274402e+09,682600,1.518641e+09,DR,ARTO,2224.789041898623,20240424,ARTO,Asing
ARTO,2024-05-02,buy,5347,1.168201e+09,699500,1.533716e+09,AZ,ARTO,2192.588992137241,20240424,ARTO,Lokal
ARTO,2024-05-02,buy,4864,1.072667e+09,1.0111e+06,2.238838e+09,YP,ARTO,2214.259717139749,20240424,ARTO,Asing
ARTO,2024-05-02,buy,2440,5.45774e+08,563500,1.251401e+09,PD,ARTO,2220.764862466726,20240424,ARTO,Lokal
ARTO,2024-05-02,buy,2148,4.7739e+08,295300,6.55398e+08,LG,ARTO,2219.4310870301388,20240424,ARTO,Asing
ARTO,2024-05-02,buy,1402,3.10262e+08,166900,3.70231e+08,XA,ARTO,2218.2804074295987,20240424,ARTO,Asing
ARTO,2024-05-02,buy,1302,2.99335e+08,357100,7.93969e+08,SQ,ARTO,2223.380005600672,20240424,ARTO,Lokal
ARTO,2024-05-02,buy,1000,2.25e+08,100000,2.25e+08,OK,ARTO,2250,20240424,ARTO,Lokal
ARTO,2024-05-02,buy,1002,2.24566e+08,105200,2.35656e+08,KI,ARTO,2240.0760456273765,20240424,ARTO,Lokal
ARTO,2024-05-02,sell,-19251,-4.28934e+09,2.1971e+06,4.890562e+09,AK,ARTO,2225.9168904464977,20240424,ARTO,Asing
ARTO,2024-05-02,sell,-18890,-4.162536e+09,2.7445e+06,6.043381e+09,CC,ARTO,2201.9970850792492,20240424,ARTO,Pemerintah
ARTO,2024-05-02,sell,-4179,-9.43424e+08,719800,1.598463e+09,BK,ARTO,2220.7043623228674,20240424,ARTO,Asing
ARTO,2024-05-02,sell,-1650,-3.73439e+08,391000,8.71789e+08,ZP,ARTO,2229.6393861892584,20240424,ARTO,Asing
ARTO,2024-05-02,sell,-1000,-2.235e+08,100000,2.235e+08,IU,ARTO,2235,20240424,ARTO,Lokal
ARTO,2024-05-02,sell,-745,-1.67652e+08,78600,1.76805e+08,AI,ARTO,2249.4274809160306,20240424,ARTO,Asing
ARTO,2024-05-02,sell,-557,-1.26004e+08,108800,2.42962e+08,GR,ARTO,2233.106617647059,20240424,ARTO,Lokal
ARTO,2024-05-02,sell,-554,-1.19173e+08,708300,1.582046e+09,MG,ARTO,2233.5818156148525,20240424,ARTO,Lokal
ARTO,2024-05-02,sell,-350,-7.83e+07,35000,7.83e+07,RO,ARTO,2237.1428571428573,20240424,ARTO,Lokal
ARTO,2024-05-02,sell,-219,-5.2834e+07,193200,4.30579e+08,XL,ARTO,2228.6697722567287,20240424,ARTO,Lokal
